filename,product_name,color,category,audience,fabric,price,stock,folder
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\CHARCOAL\paradise-charcoal4.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","CHARCOAL","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\NEGRO\paradise-negro1.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","NEGRO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\NEGRO\paradise-negro2.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","NEGRO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\NEGRO\paradise-negro3.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","NEGRO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\NEGRO\paradise-negro4.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","NEGRO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\NEGRO\paradise-negro5.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","NEGRO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\ROJO\paradise-rojo1.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","ROJO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\ROJO\paradise-rojo2.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","ROJO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\ROJO\paradise-rojo3.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","ROJO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
"C:\Users\USER\Downloads\Fotos para Web v1-20251101T230753Z-1-001\Fotos para Web v1\TOP PARADISE - SUPLEX LISO PREMIUM\ROJO\paradise-rojo4.jpg","TOP PARADISE - SUPLEX LISO PREMIUM","ROJO","tops","mujer","suplex",45,10,"TOP PARADISE - SUPLEX LISO PREMIUM"
